11,0
4,0
2,0
98,0
1,0
104,0
7,0
162,0
3,0
106,0
3,0
7,0
2,1
295,1
14,0
1,0
18,0
10,0
60,1
1,0
1,0
10,0
24,0
1,0
1,0
3,0
1,1
1,0
23,0
1,0
4,0
3,0
2,1
20,0
92,0
73,0
37,0
30,0
17,0
1,0
6,0
1,0
4,0
7,0
250,0
1,0
2,0
4,1
184,0
1,0
2,0
4,1
2,0
58,0
3,1
2,0
3,0
5,0
4,0
5,0
30,0
8,0
49,0
256,0
28,0
3,0
43,0
35,0
8,0
13,0
1,0
21,0
2,0
129,0
1,1
8,1
1,0
2,1
8,0
59,0
1,0
24,0
60,0
69,0
4,1
2,0
3,1
38,1
129,0
8,0
3,0
2,0
4,0
1,0
9,0
47,0
114,0
2,0
26,0
46,1
35,0
86,0
2,0
14,0
4,0
380,0
1,0
60,0
3,0
21,0
25,0
105,0
2,0
3,1
79,0
64,0
1,0
47,1
46,0
1,0
16,0
13,1
2,0
2,0
101,0
37,0
2,0
25,0
56,0
3,0
18,0
56,0
4,1
2,0
2,0
72,0
9,0
82,0
3,1
2,0
114,0
147,0
2,0
100,0
1,0
3,0
136,0
4,0
1,0
3,0
141,0
9,0
10,0
1,0
86,1
11,0
1,0
161,0
192,0
1,0
7,1
6,1
35,0
3,0
7,0
1,0
2,0
55,0
4,0
17,0
16,0
83,1
10,0
25,1
5,0
81,0
1,0
14,0
1,0
104,0
127,0
52,0
2,0
8,0
11,0
2,0
10,0
6,1
150,0
1,0
1,0
1,0
61,0
1,0
67,0
4,1
1,0
1,0
2,0
6,0
219,1
11,0
5,0
2,0
2,1
1,0
2,0
56,0
49,0
22,0
2,0
108,0
52,0
2,0
5,0
2,0
2,1
1,0
3,0
1,0
1,0
6,0
94,0
2,0
77,0
6,0
29,0
41,0
1,0
13,0
3,0
1,0
3,0
12,0
1,0
4,1
127,0
19,0
21,0
66,0
36,0
2,0
5,0
3,0
9,0
4,1
12,0
2,0
34,0
3,1
4,1
37,0
7,0
6,0
21,0
2,0
1,0
60,0
4,0
4,1
1,0
31,0
5,0
85,0
2,0
54,0
12,0
2,0
18,0
20,0
9,0
3,0
2,0
1,0
2,0
3,0
2,0
2,0
35,0
3,0
2,0
8,0
1,0
1,0
60,0
6,0
6,0
1,0
3,1
134,0
1,0
13,0
94,0
1,0
9,1
1,0
4,1
1,0
11,0
1,0
2,0
29,0
88,0
72,0
85,0
4,0
1,0
2,0
67,0
136,0
4,0
2,1
28,0
4,1
3,0
77,0
33,0
2,0
5,0
2,1
6,0
9,0
13,0
4,0
353,0
3,0
1,0
72,0
3,1
3,0
1,0
143,0
71,0
1,0
12,0
54,0
4,0
48,0
2,1
3,1
5,1
2,1
10,0
1,0
11,1
1,0
2,0
1,0
4,0
26,0
1,0
2,0
21,1
5,0
13,0
2,1
2,0
1,0
10,0
1,0
1,0
7,0
1,0
17,0
7,0
315,0
1,0
30,0
3,0
3,0
37,0
6,0
3,0
2,0
3,1
29,1
66,1
1,0
8,0
1,0
6,0
46,0
3,0
1,0
29,0
24,0
36,0
2,1
38,1
20,0
7,0
2,1
30,0
27,0
203,0
2,0
2,0
71,0
16,0
4,0
122,0
7,0
33,0
2,0
11,0
11,0
165,0
4,1
2,1
11,0
39,0
5,0
4,0
2,0
6,0
1,1
6,0
1,0
4,0
4,0
5,0
3,0
4,1
6,0
1,0
12,0
4,1
2,1
134,0
8,0
15,0
3,1
2,0
17,0
2,0
17,0
6,0
14,0
12,0
2,1
35,0
1,1
64,0
7,0
244,0
2,1
3,0
65,0
4,0
42,1
3,0
3,1
1,0
3,0
12,0
6,0
1,0
1,0
3,0
3,1
11,0
19,0
44,0
3,0
4,1
13,0
1,0
16,0
6,0
1,0
43,0
11,0
75,0
162,0
41,0
1,0
15,0
4,1
15,0
5,0
3,1
3,1
1,0
2,1
1,0
21,0
301,0
14,0
2,0
1,0
1,1
1,1
3,0
52,0
1,0
2,0
2,0
74,0
50,0
4,0
85,0
21,0
22,0
2,1
9,0
1,0
2,0
4,1
31,0
1,0
1,0
2,1
3,0
1,0
1,0
1,0
254,0
1,1
1,0
74,0
7,0
5,0
8,0
55,0
113,0
2,0
2,0
1,0
4,1
1,1
2,0
9,0
134,0
1,0
10,0
6,0
5,1
60,1
172,0
184,0
35,0
10,0
18,0
213,0
27,0
24,0
3,1
1,0
12,0
2,1
13,0
2,0
2,0
128,0
4,1
1,1
1,0
351,0
1,0
65,0
4,0
7,0
1,0
7,0
13,0
3,1
1,0
1,0
25,1
26,0
8,0
5,0
57,1
62,0
7,0
1,0
12,1
24,0
3,0
87,0
4,1
4,0
89,0
84,0
3,0
36,1
78,0
3,1
2,0
3,0
27,0
2,0
48,0
40,0
1,0
33,0
47,0
1,0
5,0
1,0
24,0
1,1
44,0
4,0
26,0
23,0
106,0
1,0
30,0
2,0
1,0
55,0
15,0
5,0
2,0
3,0
13,0
125,0
1,1
5,0
26,0
6,0
4,0
11,0
11,1
6,0
2,1
2,1
1,0
15,0
2,0
54,0
2,0
2,0
22,0
91,1
1,0
4,0
151,0
2,0
58,0
6,0
84,0
2,1
60,0
59,0
2,0
46,1
6,0
12,0
3,0
3,1
5,0
7,0
6,0
1,0
2,0
20,0
11,0
5,0
4,0
2,0
2,0
18,0
218,0
3,0
6,0
16,0
10,1
2,1
1,1
3,1
6,1
6,0
31,0
208,0
32,0
1,0
3,1
3,0
17,0
14,0
169,0
50,0
131,0
10,0
28,0
28,1
75,0
38,0
28,0
14,0
14,0
1,0
2,1
6,0
5,0
71,0
2,1
145,0
6,1
45,0
112,0
287,0
7,1
29,0
15,0
4,0
2,0
10,0
1,0
1,0
110,0
51,0
4,0
10,0
2,0
4,0
2,0
3,1
139,0
55,0
1,0
2,0
3,1
1,1
1,0
108,0
71,1
39,1
6,1
194,0
21,0
2,1
10,0
3,0
6,0
4,0
1,0
164,0
2,0
1,1
24,0
10,0
1,0
98,0
33,0
107,0
100,0
2,1
1,0
1,0
130,0
2,0
1,0
98,0
1,0
1,0
3,1
1,0
2,1
4,0
4,0
1,0
3,0
2,1
91,0
2,0
1,0
45,0
21,0
1,0
6,0
1,0
5,0
2,0
2,0
67,0
2,0
32,0
2,0
2,0
1,0
2,1
39,1
3,0
2,0
1,0
66,0
5,0
1,0
1,0
103,0
5,0
78,1
1,0
4,0
5,0
121,0
16,0
1,0
2,0
2,0
3,0
2,0
2,1
1,0
8,0
22,0
1,0
2,0
59,0
2,1
13,0
12,1
50,0
54,0
8,0
3,1
2,0
3,0
72,0
2,0
6,0
5,0
74,0
44,0
6,0
1,0
8,0
32,0
14,0
3,1
33,0
4,0
29,0
10,0
40,1
13,0
1,0
4,1
5,1
92,0
3,0
3,1
3,1
2,0
1,0
3,0
77,0
8,0
2,0
356,0
13,0
6,0
44,0
4,1
99,0
4,0
1,0
6,0
2,0
32,0
11,0
54,0
3,1
221,0
1,0
3,0
1,0
1,0
8,0
196,0
136,0
117,0
5,0
12,0
30,0
4,0
5,1
171,0
7,0
3,0
35,0
10,0
152,0
13,0
1,0
2,1
10,0
136,1
1,0
7,0
15,0
7,0
33,0
96,0
110,0
6,0
1,0
2,0
150,0
1,0
41,0
6,1
5,0
4,0
12,0
5,0
1,0
55,0
5,1
1,0
5,1
71,0
36,0
9,0
66,0
7,1
124,0
4,1
1,1
1,0
1,1
232,0
276,0
89,0
84,0
1,0
126,0
8,1
117,0
24,0
1,0
1,0
3,1
28,0
97,1
13,0
3,1
1,1
1,1
7,0
3,0
8,0
18,0
14,1
1,1
2,1
1,0
60,0
2,1
110,1
38,0
2,0
10,0
1,0
50,0
19,1
53,0
6,0
1,0
31,0
73,0
10,0
2,0
41,0
92,0
6,0
3,0
10,0
7,0
58,0
8,0
6,0
3,0
1,0
5,0
4,0
228,0
3,0
2,1
3,0
1,0
7,0
44,0
3,0
1,0
69,1
23,1
214,0
3,0
12,0
1,0
4,0
1,0
7,0
4,1
15,0
1,0
1,0
2,0
7,0
63,0
6,1
6,0
1,1
2,0
55,0
5,0
18,1
146,0
1,0
35,0
10,1
3,1
192,0
71,0
132,0
4,1
2,1
3,1
1,0
255,0
10,0
1,0
1,0
88,0
7,0
117,0
1,1
5,0
20,0
5,0
3,1
153,0
17,0
2,0
2,1
4,0
1,0
1,0
107,0
2,0
38,0
8,0
2,0
28,0
5,0
2,0
125,0
14,0
2,0
80,0
14,0
3,0
3,0
1,0
3,0
3,1
2,0
75,1
2,1
76,0
3,0
148,0
2,0
26,0
4,0
4,0
6,1
1,0
119,0
37,0
186,0
3,0
3,0
3,1
4,0
3,0
3,0
21,0
6,1
55,0
223,0
6,1
1,0
61,0
9,0
3,0
40,1
4,0
1,0
2,0
1,0
6,0
1,0
1,0
118,0
56,0
2,0
59,0
4,0
72,0
32,1
17,1
4,0
7,0
56,1
2,0
125,0
1,1
80,1
48,1
14,0
24,0
13,0
6,0
8,0
2,0
6,1
11,0
6,0
1,0
1,0
96,0
4,1
84,0
39,0
1,0
21,0
12,0
32,0
3,0
1,0
104,0
5,1
1,0
6,0
100,0
67,0
13,0
6,0
122,1
1,0
2,0
246,0
1,0
2,0
3,0
36,0
1,0
