15,0
142,0
8,1
4,1
78,1
37,0
71,0
6,1
4,0
4,0
3,0
7,0
4,0
213,0
18,0
26,0
49,0
65,0
65,0
22,0
158,0
34,0
177,0
3,0
4,0
177,0
84,0
7,0
5,0
131,0
147,0
10,0
87,0
4,0
31,0
65,0
44,0
51,1
9,0
361,0
16,0
4,0
264,0
2,0
25,0
260,0
6,0
226,0
3,0
12,0
6,0
334,0
5,0
20,0
72,0
94,0
44,0
172,0
24,0
15,0
8,0
2,0
216,0
17,0
192,0
2,0
138,0
78,1
16,0
21,0
8,0
3,0
100,0
2,0
68,0
5,0
62,0
347,0
5,0
43,0
127,0
2,1
34,0
33,0
6,0
2,0
92,0
106,0
11,0
75,0
3,0
2,1
137,0
406,0
34,0
6,0
9,0
4,1
446,0
2,0
104,0
43,0
16,0
4,1
88,0
25,0
414,0
40,0
19,0
10,1
155,0
69,0
5,0
435,0
37,0
325,0
70,0
41,0
10,0
43,0
2,0
2,0
233,0
5,0
4,0
13,0
84,0
37,0
45,0
3,0
8,1
178,0
5,0
2,0
68,0
3,0
36,0
5,0
84,1
453,0
6,0
144,0
5,0
1,0
118,0
147,0
162,0
72,0
120,0
3,1
40,0
14,0
53,0
23,0
36,0
16,0
2,1
4,1
80,0
165,0
10,1
49,0
3,0
11,0
43,0
162,0
2,0
86,0
14,0
2,0
8,0
128,1
42,0
131,0
18,0
8,0
40,0
2,0
289,0
56,0
6,0
502,0
48,0
4,0
26,0
75,0
126,0
34,0
20,0
40,0
4,0
15,1
8,0
1,0
6,1
36,0
38,0
6,0
5,0
2,0
183,0
19,0
22,0
43,0
88,0
62,0
63,0
128,0
105,0
5,0
5,0
113,0
9,0
31,0
563,0
12,0
170,0
214,0
26,0
3,0
16,0
8,0
4,0
25,0
7,0
55,0
13,0
224,0
44,0
63,0
16,0
6,0
2,1
2,0
129,0
70,0
5,0
62,0
2,0
3,0
4,0
2,0
6,0
91,1
76,0
483,0
4,1
3,0
28,0
137,0
514,0
1,0
149,0
53,0
248,0
15,0
6,0
8,0
16,0
26,0
49,0
5,0
15,0
15,0
4,0
93,0
63,0
6,0
170,1
23,0
5,0
95,0
4,1
110,0
12,0
67,0
73,1
10,0
5,0
14,0
128,0
4,0
12,0
2,0
55,0
521,0
6,0
326,0
129,0
30,0
44,0
261,0
16,0
10,0
1,1
18,0
4,1
179,0
65,0
27,0
10,0
81,0
26,0
6,0
13,0
36,0
20,1
3,0
43,0
101,0
14,0
151,0
16,1
4,1
26,0
3,0
90,0
13,0
4,1
264,1
73,0
5,0
191,0
159,0
2,0
5,1
135,0
13,0
143,0
16,0
3,0
3,0
18,0
21,0
115,0
79,0
4,0
3,0
67,0
3,0
261,0
