4,1
2,1
5,1
62,1
4,1
6,1
6,1
5,1
2,1
6,1
6,1
13,1
2,1
6,1
4,1
7,1
2,1
43,1
2,1
1,1
162,1
4,1
4,1
6,1
55,1
6,1
19,1
3,1
92,1
24,1
2,1
2,1
1,1
9,1
6,1
28,1
2,1
1,1
9,1
1,1
3,1
6,1
1,1
38,1
15,1
11,1
6,1
6,1
2,1
105,1
2,1
41,1
2,1
6,1
3,1
1,1
145,1
5,1
1,1
10,1
1,1
2,1
1,1
846,1
7,1
6,1
38,1
1,1
3,1
527,1
20,1
9,1
72,1
2,1
3,1
6,1
2,1
37,1
6,1
2,1
6,1
10,1
8,1
175,1
3,1
2,1
6,1
7,1
588,1
2,1
2,1
21,1
409,1
3,1
6,1
2,1
5,1
2,1
2,1
2,1
6,1
2,1
3,1
5,1
10,1
9,1
4,1
2,1
3,1
2,1
1,1
6,1
6,1
3,1
9,1
9,1
2,1
10,1
6,1
5,1
11,1
4,1
14,1
3,1
7,1
2,1
110,1
2,1
6,1
9,1
22,1
2,1
3,1
3,1
4,1
1,1
6,1
16,1
5,1
3,1
14,1
6,1
1,1
2,1
6,1
6,1
18,1
1,1
8,1
5,1
2,1
5,1
3,1
2,1
490,1
4,1
5,1
6,1
2,1
5,1
18,1
50,1
4,1
2,1
2,1
281,1
6,1
128,1
7,1
6,1
5,1
6,1
2,1
12,1
7,1
4,1
2,1
1,1
2,1
2,1
2,1
6,1
10,1
41,1
4,1
413,1
2,1
5,1
2,1
77,1
6,1
2,1
2,1
4,1
6,1
16,1
2,1
3,1
15,1
6,1
16,1
8,1
2,1
2,1
12,1
2,1
62,1
4,1
2,1
4,1
2,1
1,1
7,1
22,1
18,1
2,1
4,1
5,1
3,1
6,1
5,1
2,1
8,1
6,1
3,1
2,1
2,1
30,1
2,1
2,1
2,1
4,1
1,1
26,1
1,1
4,1
7,1
6,1
5,1
67,1
2,1
173,1
6,1
595,1
7,1
7,1
2,1
2,1
1,1
132,1
5,1
33,1
1093,1
4,1
3,1
2,1
1,1
6,1
2,1
13,1
6,1
2,1
2,1
4,1
4,1
6,1
2,1
2,1
3,1
2,1
5,1
3,1
181,1
52,1
14,1
4,1
4,1
87,1
2,1
138,1
3,1
2,1
2,1
4,1
19,1
6,1
4,1
6,1
15,1
6,1
11,1
338,1
10,1
2,1
6,1
6,1
3,1
8,1
324,1
6,1
8,1
38,1
6,1
6,1
7,1
66,1
6,1
2,1
8,1
3,1
7,1
8,1
178,1
1,1
23,1
2,1
134,1
2,1
6,1
3,1
2,1
6,1
2,1
6,1
54,1
2,1
3,1
8,1
6,1
7,1
1,1
2,1
4,1
6,1
58,1
2,1
793,1
398,1
8,1
2,1
6,1
4,1
2,1
6,1
2,1
7,1
6,1
5,1
5,1
8,1
6,1
6,1
6,1
2,1
14,1
63,1
2,1
6,1
6,1
6,1
3,1
10,1
2,1
9,1
2,1
10,1
4,1
10,1
2,1
21,1
6,1
6,1
7,1
4,1
26,1
26,1
1,1
1,1
10,1
2,1
2,1
10,1
191,1
4,1
4,1
2,1
2,1
6,1
7,1
76,1
14,1
2,1
2,1
23,1
2,1
4,1
2,1
2,1
2,1
2,1
2,1
21,1
6,1
2,1
2,1
4,1
65,1
6,1
6,1
4,1
11,1
1,1
3,1
3,1
1,1
2,1
6,1
6,1
2,1
2,1
5,1
6,1
102,1
2,1
86,1
2,1
5,1
2,1
4,1
12,1
6,1
6,1
18,1
4,1
1,1
300,1
2,1
7,1
10,1
27,1
4,1
2,1
2,1
2,1
38,1
6,1
2,1
6,1
1,1
31,1
1,1
3,1
1,1
2,1
120,1
4,1
5,1
3,1
5,1
7,1
16,1
47,1
568,1
202,1
2,1
6,1
6,1
2,1
154,1
16,1
10,1
2,1
3,1
41,1
2,1
6,1
1,1
2,1
6,1
150,1
83,1
6,1
2,1
53,1
2,1
103,1
6,1
7,1
3,1
6,1
6,1
36,1
6,1
4,1
6,1
28,1
2,1
4,1
2,1
9,1
2,1
7,1
6,1
6,1
2,1
1,1
2,1
46,1
2,1
2,1
1698,1
6,1
6,1
2,1
2,1
12,1
6,1
4,1
2,1
6,1
15,1
4,1
166,1
6,1
3,1
6,1
5,1
2,1
1,1
6,1
15,1
2,1
4,1
2,1
7,1
2,1
6,1
6,1
9,1
2,1
1,1
6,1
10,1
3,1
11,1
365,1
6,1
2,1
6,1
6,1
99,1
189,1
4,1
24,1
7,1
3,1
6,1
3,1
30,1
2,1
2,1
269,1
2,1
2,1
2,1
2,1
12,1
3,1
119,1
2,1
1,1
2,1
2,1
2,1
3,1
2,1
2,1
6,1
5,1
8,1
2,1
10,1
3,1
16,1
12,1
4,1
53,1
25,1
2,1
20,1
52,1
6,1
2,1
31,1
376,1
2,1
16,1
2,1
7,1
6,1
2,1
2,1
10,1
1,1
2,1
6,1
73,1
2,1
2,1
6,1
1,1
3,1
5,1
8,1
17,1
2,1
6,1
6,1
4,1
6,1
33,1
2,1
4,1
5,1
2,1
4,1
125,1
6,1
49,1
6,1
2,1
2,1
203,1
2,1
2,1
4,1
71,1
2,1
6,1
7,1
7,1
2,1
15,1
21,1
4,1
2,1
6,1
3,1
12,1
2,1
6,1
6,1
6,1
69,1
1,1
2,1
2,1
12,1
5,1
54,1
26,1
6,1
2,1
6,1
6,1
6,1
6,1
50,1
2,1
2,1
11,1
12,1
4,1
4,1
2,1
1,1
2,1
7,1
6,1
3,1
2,1
236,1
2,1
4,1
2,1
772,1
2,1
6,1
2,1
6,1
4,1
5,1
6,1
356,1
6,1
