3,1
137,1
14,1
4,1
2,1
162,1
2,1
2,1
2,1
6,1
331,1
6,1
2,1
2,1
6,1
42,1
22,1
275,1
1,1
2,1
2,1
9,1
6,1
6,1
4,1
6,1
6,1
2,1
41,1
2,1
105,1
7,1
2,1
2,1
2,1
80,1
1,1
2,1
6,1
8,1
6,1
17,1
3,1
6,1
4,1
6,1
1,1
6,1
10,1
78,1
2,1
6,1
2,1
2,1
2,1
2,1
2,1
7,1
6,1
288,1
2,1
6,1
6,1
5,1
2,1
2,1
6,1
3,1
8,1
6,1
2,1
4,1
6,1
8,1
6,1
1,1
4,1
4,1
17,1
151,1
28,1
3,1
6,1
6,1
59,1
6,1
2,1
4,1
2,1
4,1
70,1
2,1
2,1
6,1
23,1
6,1
1,1
12,1
2,1
2,1
6,1
3,1
2,1
4,1
4,1
2,1
7,1
2,1
6,1
4,1
2,1
6,1
2,1
141,1
802,1
2,1
4,1
2,1
30,1
12,1
2,1
5,1
2,1
6,1
1,1
100,1
2,1
2,1
6,1
2,1
6,1
5,1
2,1
6,1
1,1
2,1
6,1
6,1
10,1
20,1
2,1
1,1
16,1
6,1
139,1
2,1
5,1
2,1
2,1
6,1
2,1
270,1
26,1
84,1
6,1
13,1
2,1
94,1
2,1
6,1
19,1
6,1
2,1
3,1
3,1
3,1
2,1
6,1
6,1
19,1
259,1
10,1
2,1
2,1
127,1
2,1
38,1
6,1
5,1
185,1
8,1
2,1
29,1
34,1
3,1
6,1
2,1
2,1
50,1
5,1
2,1
6,1
57,1
2,1
8,1
2,1
6,1
141,1
5,1
1,1
21,1
3,1
4,1
3,1
40,1
6,1
1,1
137,1
2,1
2,1
93,1
289,1
1,1
2,1
85,1
48,1
6,1
6,1
3,1
16,1
8,1
6,1
6,1
68,1
2,1
49,1
2,1
6,1
6,1
318,1
4,1
6,1
2,1
6,1
4,1
2,1
3,1
6,1
4,1
2,1
4,1
364,1
2,1
2,1
57,1
229,1
6,1
6,1
4,1
2,1
6,1
45,1
6,1
152,1
43,1
32,1
2,1
37,1
21,1
24,1
14,1
2,1
43,1
2,1
100,1
6,1
5,1
6,1
5,1
58,1
1,1
8,1
16,1
5,1
4,1
2,1
22,1
2,1
96,1
2,1
2,1
35,1
5,1
2,1
6,1
10,1
6,1
2,1
8,1
8,1
2,1
6,1
2,1
2,1
6,1
6,1
2,1
3,1
6,1
2,1
2,1
6,1
6,1
2,1
2,1
8,1
2,1
2,1
2,1
2,1
1,1
6,1
13,1
6,1
2,1
1,1
2,1
6,1
21,1
2,1
2,1
4,1
495,1
16,1
5,1
23,1
2,1
2,1
10,1
1,1
2,1
4,1
2,1
13,1
8,1
25,1
14,1
3,1
2,1
8,1
6,1
2,1
3,1
1,1
2,1
2,1
105,1
15,1
6,1
6,1
6,1
7,1
3,1
5,1
2,1
1,1
2,1
6,1
6,1
4,1
2,1
1,1
8,1
5,1
6,1
6,1
6,1
12,1
4,1
38,1
35,1
6,1
96,1
6,1
6,1
25,1
2,1
5,1
4,1
6,1
6,1
50,1
6,1
67,1
6,1
124,1
10,1
2,1
2,1
126,1
4,1
1,1
2,1
6,1
5,1
19,1
6,1
2,1
3,1
8,1
1,1
6,1
4,1
1,1
18,1
2,1
2,1
6,1
6,1
3,1
6,1
8,1
4,1
22,1
2,1
4,1
2,1
5,1
6,1
2,1
2,1
2,1
9,1
6,1
2,1
4,1
10,1
2,1
2,1
136,1
2,1
2,1
8,1
2,1
6,1
61,1
54,1
2,1
2,1
8,1
6,1
2,1
11,1
2,1
2,1
2,1
6,1
6,1
2,1
1,1
1,1
6,1
42,1
17,1
2,1
193,1
2,1
2,1
2,1
39,1
2,1
6,1
2,1
4,1
1,1
5,1
6,1
3,1
70,1
2,1
2,1
6,1
2,1
6,1
